id,kanjis_id,read_full,yomigana,okurigana,is_japanese_reading
2539,1219,ソ,ソ,,false
2540,1219,いしずえ,いしずえ,,true
2541,1220,ソウ,ソウ,,false
2542,1220,ふた,ふた,,true
2543,1221,ソウ,ソウ,,false
2544,1222,ソウ,ソウ,,false
2545,1222,サッ,サッ,,false
2546,1222,はや-い,はや,い,true
2547,1222,はや-まる,はや,まる,true
2548,1222,はや-める,はや,める,true
2549,1223,ソウ,ソウ,,false
2550,1223,あらそ-う,あらそ,う,true
2551,1224,ソウ,ソウ,,false
2552,1224,はし-る,はし,る,true
2553,1225,ソウ,ソウ,,false
2554,1225,かな-でる,かな,でる,true
2555,1226,ソウ,ソウ,,false
2556,1226,ショウ,ショウ,,false
2557,1226,あい,あい,,true
2558,1227,ソウ,ソウ,,false
2559,1228,ソウ,ソウ,,false
2560,1228,くさ,くさ,,true
2561,1229,ソウ,ソウ,,false
2562,1229,おく-る,おく,る,true
2563,1230,ソウ,ソウ,,false
2564,1230,くら,くら,,true
2565,1231,ソウ,ソウ,,false
2566,1231,さが-す,さが,す,true
2567,1232,ソウ,ソウ,,false
2568,1232,さ-す,さ,す,true
2569,1233,ソウ,ソウ,,false
2570,1233,くわ,くわ,,true
2571,1234,ソウ,ソウ,,false
2572,1234,す,す,,true
2573,1235,ソウ,ソウ,,false
2574,1235,は-く,は,く,true
2575,1236,ソウ,ソウ,,false
2576,1237,ソウ,ソウ,,false
2577,1237,ゾ,ゾ,,false
2578,1238,ソウ,ソウ,,false
2579,1238,さわ-やか,さわ,やか,true
2580,1239,ソウ,ソウ,,false
2581,1239,まど,まど,,true
2582,1240,ソウ,ソウ,,false
2583,1240,つく-る,つく,る,true
2584,1241,ソウ,ソウ,,false
2585,1241,も,も,,true
2586,1242,ソウ,ソウ,,false
2587,1242,や-せる,や,せる,true
2588,1243,ソウ,ソウ,,false
2589,1243,ほうむ-る,ほうむ,る,true
2590,1244,ソウ,ソウ,,false
2591,1244,ショウ,ショウ,,false
2592,1244,よそお-う,よそお,う,true
2593,1245,ソウ,ソウ,,false
2594,1246,ソウ,ソウ,,false
2595,1246,ソ,ソ,,false
2596,1247,ソウ,ソウ,,false
2597,1248,ソウ,ソウ,,false
2598,1249,ソウ,ソウ,,false
2599,1249,あ-う,あ,う,true
2600,1250,ソウ,ソウ,,false
2601,1251,ソウ,ソウ,,false
2602,1252,ソウ,ソウ,,false
2603,1252,みさお,みさお,,true
2604,1252,あやつ-る,あやつ,る,true
2605,1253,ソウ,ソウ,,false
2606,1254,ソウ,ソウ,,false
2607,1254,しも,しも,,true
2608,1255,ソウ,ソウ,,false
2609,1255,さわ-ぐ,さわ,ぐ,true
2610,1256,ソウ,ソウ,,false
2611,1256,も,も,,true
2612,1257,ゾウ,ゾウ,,false
2613,1257,つく-る,つく,る,true
2614,1258,ゾウ,ゾウ,,false
2615,1259,ゾウ,ゾウ,,false
2616,1259,ま-す,ま,す,true
2617,1259,ふ-える,ふ,える,true
2618,1259,ふ-やす,ふ,やす,true
2619,1260,ゾウ,ゾウ,,false
2620,1260,にく-む,にく,む,true
2621,1260,にく-い,にく,い,true
2622,1260,にく-らしい,にく,らしい,true
2623,1260,にく-しみ,にく,しみ,true
2624,1261,ゾウ,ゾウ,,false
2625,1261,くら,くら,,true
2626,1262,ゾウ,ゾウ,,false
2627,1262,ソウ,ソウ,,false
2628,1262,おく-る,おく,る,true
2629,1263,ゾウ,ゾウ,,false
2630,1264,ソク,ソク,,false
2631,1265,ソク,ソク,,false
2632,1265,たば,たば,,true
2633,1266,ソク,ソク,,false
2634,1266,あし,あし,,true
2635,1266,た-りる,た,りる,true
2636,1266,た-る,た,る,true
2637,1266,た-す,た,す,true
2638,1267,ソク,ソク,,false
2639,1267,うなが-す,うなが,す,true
2640,1268,ソク,ソク,,false
2641,1269,ソク,ソク,,false
2642,1269,いき,いき,,true
2643,1270,ソク,ソク,,false
2644,1270,とら-える,とら,える,true
2645,1271,ソク,ソク,,false
2646,1271,はや-い,はや,い,true
2647,1271,はや-める,はや,める,true
2648,1271,はや-まる,はや,まる,true
2649,1271,すみ-やか,すみ,やか,true
2650,1272,ソク,ソク,,false
2651,1272,がわ,がわ,,true
2652,1273,ソク,ソク,,false
2653,1273,はか-る,はか,る,true
2654,1274,ゾク,ゾク,,false
2655,1275,ゾク,ゾク,,false
2656,1276,ゾク,ゾク,,false
2657,1277,ゾク,ゾク,,false
2658,1278,ゾク,ゾク,,false
2659,1278,つづ-く,つづ,く,true
2660,1278,つづ-ける,つづ,ける,true
2661,1279,ソツ,ソツ,,false
2662,1280,ソツ,ソツ,,false
2663,1280,リツ,リツ,,false
2664,1280,ひき-いる,ひき,いる,true
2665,1281,ソン,ソン,,false
2666,1281,ゾン,ゾン,,false
2667,1282,ソン,ソン,,false
2668,1282,むら,むら,,true
2669,1283,ソン,ソン,,false
2670,1283,まご,まご,,true
2671,1284,ソン,ソン,,false
2672,1284,たっと-い,たっと,い,true
2673,1284,とうと-い,とうと,い,true
2674,1284,たっと-ぶ,たっと,ぶ,true
2675,1284,とうと-ぶ,とうと,ぶ,true
2676,1285,ソン,ソン,,false
2677,1285,そこ-なう,そこ,なう,true
2678,1285,そこ-ねる,そこ,ねる,true
2679,1286,ソン,ソン,,false
2680,1287,タ,タ,,false
2681,1287,ほか,ほか,,true
2682,1288,タ,タ,,false
2683,1288,おお-い,おお,い,true
2684,1289,タ,タ,,false
2685,1290,ダ,ダ,,false
2686,1290,う-つ,う,つ,true
2687,1291,ダ,ダ,,false
2688,1292,ダ,ダ,,false
2689,1292,つば,つば,,true
2690,1293,ダ,ダ,,false
2691,1294,ダ,ダ,,false
2692,1295,ダ,ダ,,false
2693,1296,タイ,タイ,,false
2694,1296,タ,タ,,false
2695,1296,ふと-い,ふと,い,true
2696,1296,ふと-る,ふと,る,true
2697,1297,タイ,タイ,,false
2698,1297,ツイ,ツイ,,false
2699,1298,タイ,タイ,,false
2700,1298,テイ,テイ,,false
2701,1298,からだ,からだ,,true
2702,1299,タイ,タイ,,false
2703,1299,た-える,た,える,true
2704,1300,タイ,タイ,,false
2705,1300,ま-つ,ま,つ,true
2706,1301,タイ,タイ,,false
2707,1301,おこた-る,おこた,る,true
2708,1301,なま-ける,なま,ける,true
2709,1302,タイ,タイ,,false
2710,1303,タイ,タイ,,false
2711,1303,しりぞ-く,しりぞ,く,true
2712,1303,しりぞ-ける,しりぞ,ける,true
2713,1304,タイ,タイ,,false
2714,1304,お-びる,お,びる,true
2715,1304,おび,おび,,true
2716,1305,タイ,タイ,,false
2717,1306,タイ,タイ,,false
2718,1307,タイ,タイ,,false
2719,1307,ふくろ,ふくろ,,true
2720,1308,タイ,タイ,,false
2721,1309,タイ,タイ,,false
2722,1309,か-える,か,える,true
2723,1309,か-わる,か,わる,true
2724,1310,タイ,タイ,,false
2725,1310,か-す,か,す,true
2726,1311,タイ,タイ,,false
2727,1312,タイ,タイ,,false
2728,1312,とどこお-る,とどこお,る,true
2729,1313,タイ,タイ,,false
2730,1314,タイ,タイ,,false
2731,1315,ダイ,ダイ,,false
2732,1315,タイ,タイ,,false
2733,1315,おお,おお,,true
2734,1315,おお-きい,おお,きい,true
2735,1315,おお-いに,おお,いに,true
2736,1316,ダイ,ダイ,,false
2737,1316,タイ,タイ,,false
2738,1316,か-わる,か,わる,true
2739,1316,か-える,か,える,true
2740,1316,よ,よ,,true
2741,1316,しろ,しろ,,true
2742,1317,ダイ,ダイ,,false
2743,1317,タイ,タイ,,false
2744,1318,ダイ,ダイ,,false
2745,1319,ダイ,ダイ,,false
2746,1320,たき,たき,,true
2747,1321,タク,タク,,false
2748,1322,タク,タク,,false
2749,1323,タク,タク,,false
2750,1323,さわ,さわ,,true
2751,1324,タク,タク,,false
2752,1325,タク,タク,,false
2753,1326,タク,タク,,false
2754,1327,タク,タク,,false
2755,1328,ダク,ダク,,false
2756,1329,ダク,ダク,,false
2757,1329,にご-る,にご,る,true
2758,1329,にご-す,にご,す,true
2759,1330,ただ-し,ただ,し,true
2760,1331,タツ,タツ,,false
2761,1332,ダツ,ダツ,,false
2762,1332,ぬ-ぐ,ぬ,ぐ,true
2763,1332,ぬ-げる,ぬ,げる,true
2764,1333,ダツ,ダツ,,false
2765,1333,うば-う,うば,う,true
2766,1334,たな,たな,,true
2767,1335,だれ,だれ,,true
2768,1336,タン,タン,,false
2769,1337,タン,タン,,false
2770,1337,ダン,ダン,,false
2771,1338,タン,タン,,false
2772,1338,かつ-ぐ,かつ,ぐ,true
2773,1338,にな-う,にな,う,true
2774,1339,タン,タン,,false
2775,1340,タン,タン,,false
2776,1340,すみ,すみ,,true
2777,1341,タン,タン,,false
2778,1342,タン,タン,,false
2779,1342,さぐ-る,さぐ,る,true
2780,1342,さが-す,さが,す,true
2781,1343,タン,タン,,false
2782,1343,あわ-い,あわ,い,true
2783,1344,タン,タン,,false
2784,1344,みじか-い,みじか,い,true
2785,1345,タン,タン,,false
2786,1345,なげ-く,なげ,く,true
2787,1345,なげ-かわしい,なげ,かわしい,true
2788,1346,タン,タン,,false
2789,1346,はし,はし,,true
2790,1346,は,は,,true
2791,1346,はた,はた,,true
2792,1347,タン,タン,,false
2793,1347,ほころ-びる,ほころ,びる,true
2794,1348,タン,タン,,false
2795,1349,タン,タン,,false
2796,1349,きた-える,きた,える,true
2797,1350,ダン,ダン,,false
2798,1350,トン,トン,,false
2799,1351,ダン,ダン,,false
2800,1351,ナン,ナン,,false
2801,1351,おとこ,おとこ,,true
2802,1352,ダン,ダン,,false
2803,1353,ダン,ダン,,false
2804,1353,た-つ,た,つ,true
2805,1353,ことわ-る,ことわ,る,true
2806,1354,ダン,ダン,,false
2807,1354,ひ-く,ひ,く,true
2808,1354,はず-む,はず,む,true
2809,1354,たま,たま,,true
2810,1355,ダン,ダン,,false
2811,1355,あたた-か,あたた,か,true
2812,1355,あたた-かい,あたた,かい,true
2813,1355,あたた-まる,あたた,まる,true
2814,1355,あたた-める,あたた,める,true
2815,1356,ダン,ダン,,false
2816,1357,ダン,ダン,,false
2817,1357,タン,タン,,false
2818,1358,チ,チ,,false
2819,1358,ジ,ジ,,false
2820,1359,チ,チ,,false
2821,1359,いけ,いけ,,true
2822,1360,チ,チ,,false
2823,1360,し-る,し,る,true
2824,1361,チ,チ,,false
2825,1361,ね,ね,,true
2826,1361,あたい,あたい,,true
2827,1362,チ,チ,,false
2828,1362,は-じる,は,じる,true
2829,1362,はじ,はじ,,true
2830,1362,は-じらう,は,じらう,true
2831,1362,は-ずかしい,は,ずかしい,true
2832,1363,チ,チ,,false
2833,1363,いた-す,いた,す,true
2834,1364,チ,チ,,false
2835,1364,おく-れる,おく,れる,true
2836,1364,おく-らす,おく,らす,true
2837,1364,おそ-い,おそ,い,true
2838,1365,チ,チ,,false
2839,1366,チ,チ,,false
2840,1367,チ,チ,,false
2841,1367,お-く,お,く,true
2842,1368,チ,チ,,false
2843,1369,チク,チク,,false
2844,1369,たけ,たけ,,true
2845,1370,チク,チク,,false
2846,1371,チク,チク,,false
2847,1372,チク,チク,,false
2848,1372,たくわ-える,たくわ,える,true
2849,1373,チク,チク,,false
2850,1373,きず-く,きず,く,true
2851,1374,チツ,チツ,,false
2852,1375,チツ,チツ,,false
2853,1376,チャ,チャ,,false
2854,1376,サ,サ,,false
2855,1377,チャク,チャク,,false
2856,1377,ジャク,ジャク,,false
2857,1377,き-る,き,る,true
2858,1377,き-せる,き,せる,true
2859,1377,つ-く,つ,く,true
2860,1377,つ-ける,つ,ける,true
2861,1378,チャク,チャク,,false
2862,1379,チュウ,チュウ,,false
2863,1379,ジュウ,ジュウ,,false
2864,1379,なか,なか,,true
2865,1380,チュウ,チュウ,,false
2866,1380,なか,なか,,true
2867,1381,チュウ,チュウ,,false
2868,1381,むし,むし,,true
2869,1382,チュウ,チュウ,,false
2870,1382,おき,おき,,true
2871,1383,チュウ,チュウ,,false
2872,1384,チュウ,チュウ,,false
2873,1385,チュウ,チュウ,,false
2874,1386,チュウ,チュウ,,false
2875,1386,そそ-ぐ,そそ,ぐ,true
2876,1387,チュウ,チュウ,,false
2877,1387,ひる,ひる,,true
2878,1388,チュウ,チュウ,,false
2879,1388,はしら,はしら,,true
2880,1389,チュウ,チュウ,,false
2881,1390,チュウ,チュウ,,false
2882,1391,チュウ,チュウ,,false
2883,1391,い-る,い,る,true
2884,1392,チュウ,チュウ,,false
2885,1393,チョ,チョ,,false
2886,1393,あらわ-す,あらわ,す,true
2887,1393,いちじる-しい,いちじる,しい,true
2888,1394,チョ,チョ,,false
2889,1395,チョウ,チョウ,,false
2890,1395,テイ,テイ,,false
2891,1396,チョウ,チョウ,,false
2892,1396,とむら-う,とむら,う,true
2893,1397,チョウ,チョウ,,false
2894,1398,チョウ,チョウ,,false
2895,1398,きざ-す,きざ,す,true
2896,1398,きざ-し,きざ,し,true
2897,1399,チョウ,チョウ,,false
2898,1399,まち,まち,,true
2899,1400,チョウ,チョウ,,false
2900,1400,なが-い,なが,い,true
2901,1401,チョウ,チョウ,,false
2902,1401,いど-む,いど,む,true
2903,1402,チョウ,チョウ,,false
2904,1403,チョウ,チョウ,,false
2905,1403,は-る,は,る,true
2906,1404,チョウ,チョウ,,false
2907,1404,ほ-る,ほ,る,true
2908,1405,チョウ,チョウ,,false
2909,1405,なが-める,なが,める,true
2910,1406,チョウ,チョウ,,false
2911,1406,つ-る,つ,る,true
2912,1407,チョウ,チョウ,,false
2913,1407,いただ-く,いただ,く,true
2914,1407,いただき,いただき,,true
2915,1408,チョウ,チョウ,,false
2916,1408,とり,とり,,true
2917,1409,チョウ,チョウ,,false
2918,1409,あさ,あさ,,true
2919,1410,チョウ,チョウ,,false
2920,1411,チョウ,チョウ,,false
2921,1411,は-る,は,る,true
2922,1412,チョウ,チョウ,,false
2923,1412,こ-える,こ,える,true
2924,1412,こ-す,こ,す,true
2925,1413,チョウ,チョウ,,false
2926,1414,チョウ,チョウ,,false
2927,1414,は-ねる,は,ねる,true
2928,1414,と-ぶ,と,ぶ,true
2929,1415,チョウ,チョウ,,false
2930,1416,チョウ,チョウ,,false
2931,1416,あざけ-る,あざけ,る,true
2932,1417,チョウ,チョウ,,false
2933,1417,しお,しお,,true
2934,1418,チョウ,チョウ,,false
2935,1418,す-む,す,む,true
2936,1418,す-ます,す,ます,true
2937,1419,チョウ,チョウ,,false
2938,1419,しら-べる,しら,べる,true
2939,1419,ととの-う,ととの,う,true
2940,1419,ととの-える,ととの,える,true
2941,1420,チョウ,チョウ,,false
2942,1420,き-く,き,く,true
2943,1421,チョウ,チョウ,,false
2944,1421,こ-りる,こ,りる,true
2945,1421,こ-らす,こ,らす,true
2946,1421,こ-らしめる,こ,らしめる,true
2947,1422,チョク,チョク,,false
2948,1422,ジキ,ジキ,,false
2949,1422,ただ-ちに,ただ,ちに,true
2950,1422,なお-す,なお,す,true
2951,1422,なお-る,なお,る,true
2952,1423,チョク,チョク,,false
2953,1424,チョク,チョク,,false
2954,1425,チン,チン,,false
2955,1425,しず-む,しず,む,true
2956,1425,しず-める,しず,める,true
2957,1426,チン,チン,,false
2958,1426,めずら-しい,めずら,しい,true
2959,1427,チン,チン,,false
2960,1428,チン,チン,,false
2961,1429,チン,チン,,false
2962,1430,チン,チン,,false
2963,1430,しず-める,しず,める,true
2964,1430,しず-まる,しず,まる,true
2965,1431,ツイ,ツイ,,false
2966,1431,お-う,お,う,true
2967,1432,ツイ,ツイ,,false
2968,1433,ツイ,ツイ,,false
2969,1434,ツウ,ツウ,,false
2970,1434,ツ,ツ,,false
2971,1434,とお-る,とお,る,true
2972,1434,とお-す,とお,す,true
2973,1434,かよ-う,かよ,う,true
2974,1435,ツウ,ツウ,,false
2975,1435,いた-い,いた,い,true
2976,1435,いた-む,いた,む,true
2977,1435,いた-める,いた,める,true
2978,1436,つか,つか,,true
2979,1437,つ-ける,つ,ける,true
2980,1437,つ-かる,つ,かる,true
2981,1438,つぼ,つぼ,,true
2982,1439,つめ,つめ,,true
2983,1439,つま,つま,,true
2984,1440,つる,つる,,true
2985,1441,テイ,テイ,,false
2986,1441,ひく-い,ひく,い,true
2987,1441,ひく-める,ひく,める,true
2988,1441,ひく-まる,ひく,まる,true
2989,1442,テイ,テイ,,false
2990,1443,テイ,テイ,,false
2991,1444,テイ,テイ,,false
2992,1444,ダイ,ダイ,,false
2993,1444,デ,デ,,false
2994,1444,おとうと,おとうと,,true
2995,1445,テイ,テイ,,false
2996,1445,ジョウ,ジョウ,,false
2997,1445,さだ-める,さだ,める,true
2998,1445,さだ-まる,さだ,まる,true
2999,1445,さだ-か,さだ,か,true
3000,1446,テイ,テイ,,false
3001,1446,そこ,そこ,,true
3002,1447,テイ,テイ,,false
3003,1448,テイ,テイ,,false
3004,1449,テイ,テイ,,false
3005,1450,テイ,テイ,,false
3006,1451,テイ,テイ,,false
3007,1452,テイ,テイ,,false
3008,1453,テイ,テイ,,false
3009,1453,にわ,にわ,,true
3010,1454,テイ,テイ,,false
3011,1455,テイ,テイ,,false
3012,1456,テイ,テイ,,false
3013,1457,テイ,テイ,,false
3014,1457,つつみ,つつみ,,true
3015,1458,テイ,テイ,,false
3016,1458,さ-げる,さ,げる,true
3017,1459,テイ,テイ,,false
3018,1459,ほど,ほど,,true
3019,1460,テイ,テイ,,false
3020,1461,テイ,テイ,,false
3021,1461,し-まる,し,まる,true
3022,1461,し-める,し,める,true
3023,1462,テイ,テイ,,false
3024,1462,あきら-める,あきら,める,true
3025,1463,デイ,デイ,,false
3026,1463,どろ,どろ,,true
3027,1464,テキ,テキ,,false
3028,1464,まと,まと,,true
3029,1465,テキ,テキ,,false
3030,1465,ふえ,ふえ,,true
3031,1466,テキ,テキ,,false
3032,1466,つ-む,つ,む,true
3033,1467,テキ,テキ,,false
3034,1467,しずく,しずく,,true
3035,1467,したた-る,したた,る,true
3036,1468,テキ,テキ,,false
3037,1469,テキ,テキ,,false
3038,1469,かたき,かたき,,true
3039,1470,デキ,デキ,,false
3040,1470,おぼ-れる,おぼ,れる,true
3041,1471,テツ,テツ,,false
3042,1472,テツ,テツ,,false
3043,1473,テツ,テツ,,false
3044,1474,テツ,テツ,,false
3045,1475,テツ,テツ,,false
3046,1476,テン,テン,,false
3047,1476,あめ,あめ,,true
3048,1476,あま,あま,,true
3049,1477,テン,テン,,false
3050,1478,テン,テン,,false
3051,1478,みせ,みせ,,true
3052,1479,テン,テン,,false
3053,1480,テン,テン,,false
3054,1481,テン,テン,,false
3055,1481,そ-える,そ,える,true
3056,1481,そ-う,そ,う,true
3057,1482,テン,テン,,false
3058,1482,ころ-がる,ころ,がる,true
3059,1482,ころ-げる,ころ,げる,true
3060,1482,ころ-がす,ころ,がす,true
3061,1482,ころ-ぶ,ころ,ぶ,true
3062,1483,テン,テン,,false
3063,1484,デン,デン,,false
3064,1484,た,た,,true
3065,1485,デン,デン,,false
3066,1485,つた-わる,つた,わる,true
3067,1485,つた-える,つた,える,true
3068,1485,つた-う,つた,う,true
3069,1486,デン,デン,,false
3070,1486,テン,テン,,false
3071,1486,との,との,,true
3072,1486,どの,どの,,true
3073,1487,デン,デン,,false
3074,1488,ト,ト,,false
3075,1489,ト,ト,,false
3076,1489,は-く,は,く,true
3077,1490,ト,ト,,false
3078,1490,ねた-む,ねた,む,true
3079,1491,ト,ト,,false
3080,1492,ト,ト,,false
3081,1493,ト,ト,,false
3082,1493,ツ,ツ,,false
3083,1493,みやこ,みやこ,,true
3084,1494,ト,ト,,false
3085,1494,わた-る,わた,る,true
3086,1494,わた-す,わた,す,true
3087,1495,ト,ト,,false
3088,1495,ぬ-る,ぬ,る,true
3089,1496,ト,ト,,false
3090,1496,か-ける,か,ける,true
3091,1497,ド,ド,,false
3092,1497,ト,ト,,false
3093,1497,つち,つち,,true
3094,1498,ド,ド,,false
3095,1499,ド,ド,,false
3096,1499,つと-める,つと,める,true
3097,1500,ド,ド,,false
3098,1500,ト,ト,,false
3099,1500,タク,タク,,false
3100,1500,たび,たび,,true
3101,1501,ド,ド,,false
3102,1501,いか-る,いか,る,true
3103,1501,おこ-る,おこ,る,true
3104,1502,トウ,トウ,,false
3105,1502,かたな,かたな,,true
3106,1503,トウ,トウ,,false
3107,1503,ふゆ,ふゆ,,true
3108,1504,トウ,トウ,,false
3109,1504,ひ,ひ,,true
3110,1505,トウ,トウ,,false
3111,1505,あ-たる,あ,たる,true
3112,1505,あ-てる,あ,てる,true
3113,1506,トウ,トウ,,false
3114,1506,な-げる,な,げる,true
3115,1507,トウ,トウ,,false
3116,1507,ズ,ズ,,false
3117,1507,まめ,まめ,,true
3118,1508,トウ,トウ,,false
3119,1508,ひがし,ひがし,,true
3120,1509,トウ,トウ,,false
3121,1510,トウ,トウ,,false
3122,1510,に-げる,に,げる,true
3123,1510,に-がす,に,がす,true
3124,1510,のが-す,のが,す,true
3125,1510,のが-れる,のが,れる,true
3126,1511,トウ,トウ,,false
3127,1511,たお-れる,たお,れる,true
3128,1511,たお-す,たお,す,true
3129,1512,トウ,トウ,,false
3130,1512,こお-る,こお,る,true
3131,1512,こご-える,こご,える,true
3132,1513,トウ,トウ,,false
3133,1513,から,から,,true
3134,1514,トウ,トウ,,false
3135,1514,しま,しま,,true
3136,1515,トウ,トウ,,false
3137,1515,もも,もも,,true
3138,1516,トウ,トウ,,false
3139,1516,う-つ,う,つ,true
3140,1517,トウ,トウ,,false
3141,1517,す-く,す,く,true
3142,1517,す-かす,す,かす,true
3143,1517,す-ける,す,ける,true
3144,1518,トウ,トウ,,false
3145,1519,トウ,トウ,,false
3146,1519,いた-む,いた,む,true
3147,1520,トウ,トウ,,false
3148,1520,ぬす-む,ぬす,む,true
3149,1521,トウ,トウ,,false
3150,1522,トウ,トウ,,false
3151,1523,トウ,トウ,,false
3152,1524,トウ,トウ,,false
3153,1524,むね,むね,,true
3154,1524,むな,むな,,true
3155,1525,トウ,トウ,,false
3156,1525,ゆ,ゆ,,true
3157,1526,トウ,トウ,,false
3158,1527,トウ,トウ,,false
3159,1527,ト,ト,,false
3160,1527,のぼ-る,のぼ,る,true
3161,1528,トウ,トウ,,false
3162,1528,こた-える,こた,える,true
3163,1528,こた-え,こた,え,true
3164,1529,トウ,トウ,,false
3165,1529,ひと-しい,ひと,しい,true
3166,1530,トウ,トウ,,false
3167,1530,つつ,つつ,,true
3168,1531,トウ,トウ,,false
3169,1531,す-べる,す,べる,true
3170,1532,トウ,トウ,,false
3171,1532,いね,いね,,true
3172,1532,いな,いな,,true
3173,1533,トウ,トウ,,false
3174,1533,ふ-む,ふ,む,true
3175,1533,ふ-まえる,ふ,まえる,true
3176,1534,トウ,トウ,,false
3177,1535,トウ,トウ,,false
3178,1535,ズ,ズ,,false
3179,1535,ト,ト,,false
3180,1535,あたま,あたま,,true
3181,1535,かしら,かしら,,true
3182,1536,トウ,トウ,,false
3183,1537,トウ,トウ,,false
3184,1537,ふじ,ふじ,,true
3185,1538,トウ,トウ,,false
3186,1538,たたか-う,たたか,う,true
3187,1539,トウ,トウ,,false
3188,1540,ドウ,ドウ,,false
3189,1540,おな-じ,おな,じ,true
3190,1541,ドウ,ドウ,,false
3191,1541,ほら,ほら,,true
3192,1542,ドウ,ドウ,,false
3193,1543,ドウ,ドウ,,false
3194,1543,うご-く,うご,く,true
3195,1543,うご-かす,うご,かす,true
3196,1544,ドウ,ドウ,,false
3197,1545,ドウ,ドウ,,false
3198,1545,わらべ,わらべ,,true
3199,1546,ドウ,ドウ,,false
3200,1546,トウ,トウ,,false
3201,1546,みち,みち,,true
3202,1547,ドウ,ドウ,,false
3203,1547,はたら-く,はたら,く,true
3204,1548,ドウ,ドウ,,false
3205,1549,ドウ,ドウ,,false
3206,1549,みちび-く,みちび,く,true
3207,1550,ドウ,ドウ,,false
3208,1550,ひとみ,ひとみ,,true
3209,1551,とうげ,とうげ,,true
3210,1552,トク,トク,,false
3211,1553,トク,トク,,false
3212,1554,トク,トク,,false
3213,1554,え-る,え,る,true
3214,1554,う-る,う,る,true
3215,1555,トク,トク,,false
3216,1556,トク,トク,,false
3217,1557,トク,トク,,false
3218,1558,ドク,ドク,,false
3219,1559,ドク,ドク,,false
3220,1559,ひと-り,ひと,り,true
3221,1560,ドク,ドク,,false
3222,1560,トク,トク,,false
3223,1560,トウ,トウ,,false
3224,1560,よ-む,よ,む,true
3225,1561,とち,とち,,true
3226,1562,トツ,トツ,,false
3227,1563,トツ,トツ,,false
3228,1563,つ-く,つ,く,true
3229,1564,とど-ける,とど,ける,true
3230,1564,とど-く,とど,く,true
3231,1565,トン,トン,,false
3232,1566,トン,トン,,false
3233,1566,ぶた,ぶた,,true
3234,1567,トン,トン,,false
3235,1568,ドン,ドン,,false
3236,1568,むさぼ-る,むさぼ,る,true
3237,1569,ドン,ドン,,false
3238,1569,にぶ-い,にぶ,い,true
3239,1569,にぶ-る,にぶ,る,true
3240,1570,ドン,ドン,,false
3241,1570,くも-る,くも,る,true
3242,1571,どんぶり,どんぶり,,true
3243,1571,どん,どん,,true
3244,1572,ナ,ナ,,false
3245,1573,ナ,ナ,,false
3246,1574,ナイ,ナイ,,false
3247,1574,ダイ,ダイ,,false
3248,1574,うち,うち,,true
3249,1575,なし,なし,,true
3250,1576,なぞ,なぞ,,true
3251,1577,なべ,なべ,,true
3252,1578,ナン,ナン,,false
3253,1578,ナ,ナ,,false
3254,1578,みなみ,みなみ,,true
3255,1579,ナン,ナン,,false
3256,1579,やわ-らか,やわ,らか,true
3257,1579,やわ-らかい,やわ,らかい,true
3258,1580,ナン,ナン,,false
3259,1580,かた-い,かた,い,true
3260,1580,むずか-しい,むずか,しい,true
3261,1581,ニ,ニ,,false
3262,1581,ふた,ふた,,true
3263,1581,ふた-つ,ふた,つ,true
3264,1582,ニ,ニ,,false
3265,1582,あま,あま,,true
3266,1583,ニ,ニ,,false
3267,1584,にお-う,にお,う,true
3268,1585,ニク,ニク,,false
3269,1586,にじ,にじ,,true
3270,1587,ニチ,ニチ,,false
3271,1587,ジツ,ジツ,,false
3272,1587,ひ,ひ,,true
3273,1587,か,か,,true
3274,1588,ニュウ,ニュウ,,false
3275,1588,い-る,い,る,true
3276,1588,い-れる,い,れる,true
3277,1588,はい-る,はい,る,true
3278,1589,ニュウ,ニュウ,,false
3279,1589,ちち,ちち,,true
3280,1589,ち,ち,,true
3281,1590,ニョウ,ニョウ,,false
3282,1591,ニン,ニン,,false
3283,1591,まか-せる,まか,せる,true
3284,1591,まか-す,まか,す,true
3285,1592,ニン,ニン,,false
3286,1593,ニン,ニン,,false
3287,1593,しの-ぶ,しの,ぶ,true
3288,1593,しの-ばせる,しの,ばせる,true
3289,1594,ニン,ニン,,false
3290,1594,みと-める,みと,める,true
3291,1595,ネイ,ネイ,,false
3292,1596,ネツ,ネツ,,false
3293,1596,あつ-い,あつ,い,true
3294,1597,ネン,ネン,,false
3295,1597,とし,とし,,true
3296,1598,ネン,ネン,,false
3297,1599,ネン,ネン,,false
3298,1600,ネン,ネン,,false
3299,1600,ねば-る,ねば,る,true
3300,1601,ネン,ネン,,false
3301,1601,も-える,も,える,true
3302,1601,も-やす,も,やす,true
3303,1601,も-す,も,す,true
3304,1602,ノウ,ノウ,,false
3305,1602,なや-む,なや,む,true
3306,1602,なや-ます,なや,ます,true
3307,1603,ノウ,ノウ,,false
3308,1603,ナッ,ナッ,,false
3309,1603,ナ,ナ,,false
3310,1603,ナン,ナン,,false
3311,1603,トウ,トウ,,false
3312,1603,おさ-める,おさ,める,true
3313,1603,おさ-まる,おさ,まる,true
3314,1604,ノウ,ノウ,,false
3315,1605,ノウ,ノウ,,false
3316,1606,ノウ,ノウ,,false
3317,1607,ノウ,ノウ,,false
3318,1607,こ-い,こ,い,true
3319,1608,ハ,ハ,,false
